frame,ball_x,15_x,1779_x,3969_x,5047_x,6593_x,6594_x,10286_x,17595_x,ball_y,15_y,1779_y,3969_y,5047_y,6593_y,6594_y,10286_y,17595_y,stretch_index,Time [s],10286_vx,10286_vy,10286_speed,15_vx,15_vy,15_speed,17595_vx,17595_vy,17595_speed,1779_vx,1779_vy,1779_speed,3969_vx,3969_vy,3969_speed,5047_vx,5047_vy,5047_speed,6593_vx,6593_vy,6593_speed,6594_vx,6594_vy,6594_speed
168,-12.163930305965216,-12.163930305965216,-4.743982423404697,-8.785461231633654,3.962687999640462,-2.4238899314389393,3.2354832048082702,17.772242552155447,12.909534830285175,3.332911399886657,3.332911399886657,-10.225859123972151,-3.2929333213173932,8.963700438241922,-5.13246364693452,-12.058688734286314,0.14121082349339162,4.444524382095447,10.407480270884317,8.4,-3.85168991814092,0.5015640680975167,3.8842092811684257,-8.915003725680183,-1.414612668149423,9.026539781653897,-8.22401498283417,-1.5636043770777257,8.371336875666726,-9.844217613535584,-1.240337458660954,9.922049054202551,-10.147950879230528,-2.616216991636758,10.47976614217152,-9.32010664166192,0.41285203015478744,9.329246197349148,-8.168404949245566,1.3548377475559943,8.280001493783807,-7.112291278393997,0.5037948191315067,7.130111952031543
169,-12.610063887519239,-12.610063887519239,-5.2331007442444575,-9.292448395099246,3.495470603465421,-2.833667718043973,2.879690837518262,17.579830695673685,12.504624743515208,3.2602575375254674,3.2602575375254674,-10.283220108589616,-3.4204948713577177,8.983967027746104,-5.065636140450102,-12.030845592053085,0.1666325374820758,4.366221047005453,10.462757914997791,8.450000000000001,-3.847651171590001,0.509430722644615,3.8812290836038166,-8.918013375652553,-1.4478330530285144,9.034776318081136,-8.082545467957345,-1.5649257566006765,8.2326504763211,-9.773748858624224,-1.1392840469485677,9.839925553127413,-10.1346788148535,-2.5446207182604006,10.449249220879,-9.339664291550813,0.40519117263279253,9.348449548735282,-8.196391692821514,1.333246157583361,8.304118381794922,-7.11455208296069,0.5608282953683194,7.136622430677275
170,-13.056230221619556,-13.056230221619556,-5.718419012369241,-9.798621027562593,3.027404268552406,-3.2448979591836813,2.52380952380953,17.38764108728744,12.107321265417575,3.186097719919915,3.186097719919915,-10.335235834159041,-3.544244684963037,9.003843464380088,-5.0000000000000036,-12.000000000000007,0.19248242281706182,4.287888427005182,10.523222846802446,8.5,-3.8434017997161547,0.517651197941128,3.8781052276583807,-8.91871242251665,-1.478779837460242,9.040476817249838,-7.935309291977461,-1.5657968153187354,8.088315846095906,-9.699861157574535,-1.0356329554795976,9.754990625044117,-10.119228216657648,-2.4706889865570494,10.416481352601492,-9.357052532122275,0.3975122908630476,9.365492411522368,-8.224327786389171,1.3104271231299576,8.328072212883823,-7.116044706852022,0.6190933734601958,7.142924392360527
171,-13.502313199216845,-13.502313199216845,-6.199738473192507,-10.303859149413618,2.55860285307533,-3.6575927670566077,2.1678739055516703,17.195686831815976,11.717977150066808,3.1105565176126784,3.1105565176126784,-10.381733599725608,-3.664035686624961,9.023327213041545,-4.935629864732404,-11.966066905425002,0.21878268305720866,4.2095527928784975,10.588772929826856,8.55,-3.8390035677939283,0.5261171934728145,3.874886797675801,-8.9171147597264,-1.5077143939322306,9.043679468656595,-7.783852559357794,-1.5663076670781324,7.939879115815846,-9.623221885097289,-0.9304117914620098,9.668095239058568,-10.10186435470081,-2.395149058736046,10.381926721680276,-9.372400668369927,0.3898545982037642,9.380505364648627,-8.251861757172296,1.2866990503749163,8.35157571394275,-7.116678738125978,0.6780267107841679,7.14890456519257
172,-13.948199953067695,-13.948199953067695,-6.677016092893601,-10.808104677389151,2.089150044042986,-4.0716822435469435,1.811939720733969,17.003966622181125,11.336584393829202,3.0336975142326943,3.0336975142326943,-10.422780479349662,-3.7798904953505685,9.042424888411752,-4.872526079020344,-11.929092702238057,0.2455302516414457,4.131219388845082,10.65930584796059,8.6,-3.8345182410983303,0.5347204087251122,3.871621889702426,-8.913234280735896,-1.534898094932569,9.044426875436232,-7.629721374561716,-1.566548425725064,7.788884530122757,-9.544498415902867,-0.8246481621040153,9.580057129393012,-10.082852499040586,-2.318728197006814,10.346033779618326,-9.385838005286798,0.38225730801309643,9.39361888257212,-8.278642132394411,1.2623803454969906,8.374336970348935,-7.116363764840735,0.7370649647173175,7.154432052633664
173,-14.393778426380248,-14.393778426380248,-7.150247767843154,-11.31131500231271,1.6191219856729677,-4.487075987960118,1.4560679813756177,16.812475548330365,10.963044803644076,2.9555690466803473,2.9555690466803473,-10.458503490845377,-3.8918741537759125,9.061145392617876,-4.810670413543161,-11.889156646002121,0.27271574447859565,4.0528882024837,10.734679087670433,8.65,-3.830007584903453,0.5433525431836355,3.868357543790659,-8.907084878999228,-1.56059231294893,9.042765584097157,-7.47446184205261,-1.5666092051056997,7.636873982842875,-9.464358124701837,-0.7193696746136188,9.491657781513373,-10.06245791973487,-2.242153663578985,10.309234328384221,-9.397493847865835,0.37475963364918125,9.404963338774325,-8.304317439278984,1.237789414675174,8.396059240345732,-7.115009375054444,0.7956447926366854,7.159358144635768
174,-14.838936562362587,-14.838936562362587,-7.619429394411983,-11.813447515007805,1.1485948221828028,-4.903683599601649,1.1003196994958997,16.621208700211184,10.597260186450743,2.8762194518560835,2.8762194518560835,-10.48902965202694,-4.000051704536987,9.079497627787083,-4.750044638980123,-11.846337992280189,0.300329777477568,3.974559221372989,10.814704022087,8.700000000000001,-3.825533364484369,0.5519052963338034,3.865139710140424,-8.898680447970461,-1.5850584204690186,9.038745704542832,-7.319620066293631,-1.5665801190661088,7.485386508680868,-9.383468386204727,-0.6156039361987146,9.403640101639732,-10.040945886841342,-2.166152720661886,10.271942947257202,-9.407497501100439,0.36740078847028484,9.414669010250948,-8.328536205049602,1.2132446640883576,8.416440930331591,-7.112525156825203,0.8532028519195339,7.163516539591083
175,-15.283562304222777,-15.283562304222777,-8.084556868970697,-12.314459606297856,0.6776446977900858,-5.32141467777698,0.7447558871140149,16.430161167771033,10.239132349188576,2.7956970666602583,2.7956970666602583,-10.514485980708557,-4.104488190269778,9.097490496046506,-4.690630526010573,-11.800715996635253,0.32836296654718067,3.8962324330916753,10.899157047907998,8.75,-3.821147050903188,0.5602884177471883,3.8620056830211658,-8.888032565528015,-1.6085142278993383,9.032410581192659,-7.166484467671338,-1.5665362624782033,7.335702794349953,-9.302385346003632,-0.5142072861993451,9.316586405906596,-10.018537458741555,-2.091331420096743,10.234488747411449,-9.415956719151737,0.3602134502748813,9.422844298124515,-8.351005535726003,1.1890114322189163,8.435226235476653,-7.108835766868257,0.9092696903800507,7.16675082098919
176,-15.727543595168965,-15.727543595168965,-8.545626087890097,-12.814308667006447,0.20634775671238187,-5.7401788217916145,0.3894375562492085,16.239328040957478,9.888563098796798,2.7140502279933423,2.7140502279933423,-10.534999494704381,-4.2052486536103615,9.115132899523317,-4.632409845313791,-11.752369914630245,0.35680592759634805,3.817907825218459,10.987794026628691,8.8,-3.8168589383723366,0.5684838573376723,3.8589617841443205,-8.875143547247545,-1.6310032973213617,9.023765552147445,-7.015312730262531,-1.5664926543163102,7.188081241848237,-9.221220233216703,-0.4153509924835962,9.230569811037789,-9.995276847111768,-2.0178109722519157,10.196917199337689,-9.422893052851583,0.3532041546226935,9.429510414667421,-8.371666852511892,1.1651427867633861,8.45235846394325,-7.10392613652674,0.963751417581049,7.169001558663327
177,-16.170768378409214,-16.170768378409214,-9.002632947540892,-13.31295208795706,-0.2652198568327446,-6.159885630951039,0.03442571892071086,16.048704409717914,9.545454242214806,2.631327272755759,2.631327272755759,-10.550697211828592,-4.302398137194697,9.132433740344688,-4.575364367569079,-11.70137900182817,0.3856492765338928,3.7395853853320444,11.080364853277468,8.85,-3.812669026891787,0.5764916151056775,3.8560067026532927,-8.860013393129101,-1.6525256287349932,9.012806348749153,-6.866104854067536,-1.5664492945805721,7.0425250627556695,-9.13997304784444,-0.3190350550514761,9.145539387137015,-9.97116405195201,-1.945591377127223,10.159204612453273,-9.428306502200273,0.3463729015136204,9.434666803143337,-8.390520155407543,1.1416387277217521,8.467831331748075,-7.097796265800473,1.016648033522542,7.170236052939707
178,-16.613124597151646,-16.613124597151646,-9.455573344293775,-13.81034725997316,-0.7369819986277741,-6.580444704560706,-0.32021861285221787,15.858285363999862,9.209707586381843,2.5475765378479105,2.5475765378479105,-10.561706149895379,-4.39600168365882,9.149401920637754,-4.519475863455784,-11.647822513791985,0.4148836292687244,3.661265101011127,11.176625894952332,8.9,-3.8085773164615775,0.5843116910508915,3.853139152400861,-8.84264210317254,-1.6730812221402862,8.999528884373788,-6.718860839086061,-1.5664061832707408,6.899037563747067,-9.058643789886279,-0.22525947390298556,9.061444098079969,-9.946199073262152,-1.8746726347228253,10.121327654628098,-9.432197067197688,0.3397196909477076,9.438312930967603,-8.407565444412743,1.1184992550939996,8.481638832544633,-7.090446154689634,1.0679595382045097,7.170422877891862
179,-17.054500194604348,-17.054500194604348,-9.90444317451946,-14.306451573878284,-1.2088625244550815,-7.001765641926117,-0.6744344270504004,15.668065993750801,8.881224938237306,2.4628463601702153,2.4628463601702153,-10.568153326718921,-4.486124335638742,9.166046342529695,-4.464726103653157,-11.591779706084688,0.4444996017096318,3.5829469598343713,11.276349227659049,8.950000000000001,-3.8045838070816154,0.5919440851734976,3.8503578723385607,-8.823029677378091,-1.6926700775370733,8.983929245006546,-6.573580685318404,-1.5663633203869587,6.757622146720312,-8.977232459342687,-0.13402424903805027,8.978232851090807,-9.92038191104245,-1.805054745038706,10.083263355358968,-9.434564747843721,0.33324452292499707,9.440448288789836,-8.422802719527539,1.0957243688801563,8.493775223340815,-7.081875803193995,1.117685931627101,7.169531835037887
180,-17.49478311397543,-17.49478311397543,-10.349238334588705,-14.801222420495911,-1.680785290097125,-7.423758042352755,-1.0281607116545457,15.47804138891824,8.55990810472044,2.3771850766231,2.3771850766231,-10.570165760113394,-4.57283113577044,9.182375908147643,-4.411096858840548,-11.533329834269232,0.4744878097655825,3.5046309493805006,11.379328577832823,9.0,-3.8006884987521046,0.5993887974733284,3.84766162689536,-8.801176115745521,-1.7112921949255029,8.966003680390855,-6.430264392764232,-1.5663207059292579,6.6182823084750835,-8.895739056213507,-0.04532938045664128,8.895854546302731,-9.893712565292653,-1.7367377080747504,10.04498910856943,-9.435409544138588,0.32694739744550955,9.441072389634451,-8.43623198075196,1.0733140690802616,8.504235011095812,-7.07208521131369,1.1658272137901307,7.167533908430113
181,-17.933861298472973,-17.933861298472973,-10.789954720872178,-15.294617190649555,-2.1526741513363845,-7.8463315051461064,-1.3813364546454698,15.288206639449633,8.245658892770624,2.290641024106984,2.290641024106984,-10.567870467892984,-4.656187126689975,9.19839951961878,-4.3585698996972235,-11.47255215390861,0.5048388693453799,3.42631705722823,11.485382454515738,9.05,-3.7968913914728266,0.6066458279505484,3.8450492063444734,-8.777081418274939,-1.7289475743055154,8.945748595714287,-6.28891196142386,-1.5662783398975881,6.481021639878427,-8.814163580498517,0.040825131841073684,8.81425812619396,-9.866191036012804,-1.6697215238310377,10.006482675058407,-9.434731456082133,0.3208283145091415,9.440184768095191,-8.447853228086029,1.0512683556941413,8.513012940138609,-7.0610743790486366,1.2123833846936503,7.164401221172521
182,-18.371622691305106,-18.371622691305106,-11.226588229740635,-15.78659327516271,-2.624452963955213,-8.269395629611616,-1.7339006440038816,15.098556835292468,7.938379109327137,2.2032625395222833,2.2032625395222833,-10.561394467871875,-4.736257351033324,9.214126079070255,-4.307126996902519,-11.409525920565768,0.5355433963579046,3.3480052709562402,11.59435517413516,9.1,-3.7931924852439716,0.6137151766049725,3.842519427160598,-8.750745584966392,-1.7456362156772154,8.923160543792354,-6.149523391297027,-1.5662362222920403,6.345843824435717,-8.732506032198087,0.12443928785522018,8.733392624790087,-9.837817323203055,-1.6040061923075617,9.967722184615456,-9.432530483674332,0.314887274115964,9.43778497958317,-8.457666461529735,1.029587228722038,8.520103980353317,-7.04884330639914,1.2573544443377231,7.160106993394986
183,-18.807955235679895,-18.807955235679895,-11.659134757564821,-16.277108064858872,-3.096045583736121,-8.692860015054798,-2.085792267710581,14.909087066394243,7.637970561329319,2.115097959769417,2.115097959769417,-10.550864777864206,-4.813106851436523,9.229564488629245,-4.2567499211357,-11.3443303898037,0.5665920067120128,3.269695578143219,11.70611645989764,9.15,-3.789591780065285,0.6205968434368949,3.840071132364896,-8.722168615819733,-1.761358119040456,8.898236217717557,-6.012098682383885,-1.5661943531123717,6.212752636186567,-8.650766411312013,0.2055130875857606,8.653207216532675,-9.808591426863273,-1.539591713504344,9.928686137824428,-9.42880662691536,0.3091242762659267,9.433872599624182,-8.46567168108305,1.0082706881637256,8.525503316080622,-7.035391993364726,1.3007403927222487,7.154625501698865
184,-19.242746874805455,-19.242746874805455,-12.087590200715386,-16.766118950561555,-3.5673758664615054,-9.116634260781161,-2.4369503137463226,14.719792422702419,7.344335055716446,2.026195621748826,2.026195621748826,-10.536408415684216,-4.886800670535562,9.244723650422888,-4.207420443076128,-11.277044817185391,0.5979753163165856,3.1913879663678864,11.820560166784322,9.200000000000001,-3.7860892759370643,0.6272908284459474,3.8377031918607316,-8.691350510835136,-1.7761132843953258,8.870972443943208,-5.876637834684382,-1.5661527323587687,6.081751936828629,-8.568944717840306,0.28404653103268934,8.573651264729339,-9.77851334699354,-1.476478087421415,9.889353407577586,-9.423559885805073,0.30353932095911695,9.42844722320292,-8.471868886745982,0.987318734019373,8.529206335689167,-7.020720439945814,1.3425412298473223,7.147932040087742
185,-19.67588555188988,-19.67588555188988,-12.511950455563102,-17.253583323094226,-4.038367667913787,-9.54062796609611,-2.787313770091915,14.530667994164473,7.057374399427885,1.9366038623608857,1.9366038623608857,-10.518152399146052,-4.957403850966466,9.259612466578341,-4.159120333403071,-11.207748458273782,0.6296839410804645,3.113082423208913,11.937602525046941,9.25,-3.7826849728590557,0.6337971316323764,3.8354145027570543,-8.658291270012482,-1.789901711741827,8.841366175771178,-5.743140848198607,-1.5661113600312735,5.952845671967855,-8.487040951782996,0.36003961819609737,8.49467436950425,-9.747583083593753,-1.4146653140586545,9.849703240319668,-9.416790260343385,0.29813240819548453,9.421508464153417,-8.476258078518525,0.9667313662889155,8.5312086217732,-7.004828646142107,1.3827569557128896,7.140002882379351
186,-20.10725921014125,-20.10725921014125,-12.932211418478662,-17.739458573280427,-4.5089448438754545,-9.964750730305182,-3.136821624728052,14.341708870727953,6.776990399402949,1.8463710185060562,1.8463710185060562,-10.496223746063905,-5.0249814353652615,9.27423983922277,-4.111831362795853,-11.136520568631902,0.6617084969125449,3.0347789362450417,12.05718015294427,9.3,-3.7793788708313922,0.6401157529961522,3.8332039896828607,-8.622990893351727,-1.802723401079866,8.809414487219215,-5.611607722926442,-1.5660702361297827,5.826037866380485,-8.405055113140051,0.4334923490759005,8.416226415183294,-9.715800636663918,-1.354153393416159,9.809715257044902,-9.40849775053061,0.2929035379750023,9.413055954592952,-8.478839256400747,0.9465085849723729,8.531505941937143,-6.987716611953713,1.4213875703189407,7.130815246101323
187,-20.536755792767725,-20.536755792767725,-13.34836898583281,-18.223702091943647,-4.979031250128898,-10.388912152713846,-3.485412865635578,14.15291014234027,6.503084862580908,1.7555454270847368,1.7555454270847368,-10.470749474251953,-5.089598466367935,9.288614670483334,-4.065535301933767,-11.06344040382267,0.6940395997216638,2.956477493054932,12.179247978396592,9.35,-3.7761709698541615,0.6462466925371887,3.8310706050899888,-8.58544938085307,-1.814578352409582,8.775114567242062,-5.482038458868014,-1.5660293606543163,5.701332618163876,-8.32298720191147,0.5044047236720072,8.338257617059138,-9.683166006204189,-1.294942325493892,9.769369454067336,-9.398682356366464,0.2878527102977052,9.40308934439634,-8.479612420392531,0.9266503900696088,8.530094240129557,-6.969384337380769,1.4584330736655169,7.120347257858273
