frame,ball_x,1450_x,1451_x,1452_x,1453_x,1454_x,2916_x,4168_x,4169_x,4170_x,4270_x,6328_x,8161_x,ball_y,1450_y,1451_y,1452_y,1453_y,1454_y,2916_y,4168_y,4169_y,4170_y,4270_y,6328_y,8161_y,1450_vx,1450_vy,1451_vx,1451_vy,1452_vx,1452_vy,1453_vx,1453_vy,1454_vx,1454_vy,2916_vx,2916_vy,4168_vx,4168_vy,4169_vx,4169_vy,4170_vx,4170_vy,4270_vx,4270_vy,6328_vx,6328_vy,8161_vx,8161_vy
78,-21.698706760347616,-35.07663716004894,-34.93595159858045,-33.23823449420022,-32.23768085125876,-33.86327591057378,-33.50743925763834,-25.389345273159822,-22.813743408186387,-24.44976599280167,-4.398639455782321,-48.999650246752665,51.70204081632656,4.08902691454843,5.463865551146811,0.6744744370282205,-5.981238768757622,-11.975950327838738,10.586636322968166,-24.433064089980633,-4.312457050104896,-11.175820534448167,-15.891203019906929,0.4285714285714295,-0.6360058974220655,-34.14285714285714,-0.36548904120437026,0.5000923652182804,0.30566964871111096,2.620663591750488,0.38782774301026285,3.0428629150628366,-0.7395734853079523,3.6707245282455743,-0.3576187689088988,1.1407041852997792,-0.6845012844389949,0.9054333830990566,-2.3109645369670186,2.82530329868718,-0.9341529478731211,3.633384119029493,-1.825116589525941,1.8913089435510009,-4.0602442043434076e-14,2.7596972326396844e-14,-0.6676668338663821,1.1898868845987243,-1.82710989195455e-13,6.090366306515166e-14
79,-21.74199662166287,-35.09454159760505,-34.92055478513476,-33.2229752778355,-32.27975903091948,-33.87776805554632,-33.5432716323208,-25.507276588624194,-22.863821137545493,-24.541092646799694,-4.398639455782307,-49.03334861442174,51.702040816326495,4.694904079084733,5.492545053641653,0.806653066101621,-5.827818881639949,-11.791296905224826,10.646125303505574,-24.383741356594488,-4.166864627789541,-10.993931562505791,-15.799546512534407,0.4285714285714295,-0.5758295188503516,-34.14285714285714,-0.36113390023325104,0.5755166531202289,0.3016165086530159,2.6346864430273347,0.28929151938011627,3.0581140231562385,-0.8494941818735346,3.688797677346684,-0.28746514042002275,1.1812471242808067,-0.7227692878096534,1.000354153035484,-2.352877247344477,2.9030630840686076,-1.0026540314930983,3.6297082501153146,-1.81388469442606,1.8443994611962944,-3.597205727807814e-28,4.890937612370273e-28,-0.6724797238571907,1.2012178220831358,-1.82710989195455e-13,0.0
80,-21.782982079714188,-35.112304406840394,-34.905518622698494,-33.21304019285016,-32.327531510124956,-33.88869307511864,-33.581170452025816,-25.62715981305885,-22.917351407193404,-24.631541496404356,-4.398639455782307,-49.067250435852245,51.70204081632656,5.26852922725788,5.52504393561218,0.9393106842778506,-5.673893532097526,-11.605846594529126,10.707428118830359,-24.3293250975787,-4.017603850261082,-10.81242816372742,-15.70995374643598,0.4285714285714295,-0.5151443371381785,-34.14285714285714,-0.358301333817589,0.6519042426337505,0.29440348846457753,2.6442662250840407,0.18280889179292484,3.068223271651039,-0.9633801727687383,3.704735438981795,-0.21612263241570837,1.2175238200280698,-0.7640981882604231,1.1022246656282413,-2.3919154267504936,2.976430188330776,-1.0717048372683577,3.621996786835097,-1.7963286065590514,1.8031246357146757,-3.597205727807814e-28,4.890937612370273e-28,-0.6765487990858582,1.2113938848917398,-1.82710989195455e-13,0.0
81,-21.82166313450157,-35.13000171648272,-34.89100110527818,-33.208826559442016,-32.38119655359168,-33.89599152531498,-33.62128876160737,-25.74885121991524,-22.974361703237808,-24.720796331977326,-4.398639455782321,-49.10131852030608,51.702040816326495,5.809902359067866,5.561410362138968,1.0722251380958883,-5.5197198131102905,-11.419706165124982,10.770331456780816,-24.26946782580046,-3.8648943515754706,-10.631512117831361,-15.622142988767981,0.42857142857143915,-0.454008096019368,-34.14285714285714,-0.35699134195738214,0.729255133758908,0.2840305881457132,2.649402937920512,0.06837986024872762,3.0731906605472696,-1.0812314579934574,3.7185378131511264,-0.14359124489603545,1.2495342725415521,-0.8084879857913813,1.2110449208774046,-2.42807907518515,3.045404611473752,-1.141305365198976,3.610249729188785,-1.7724483259249466,1.7674844671062415,-4.0602442043434796e-14,2.7596972326397333e-14,-0.6798740595523813,1.2204150730247099,0.0,0.0
82,-21.85803978602504,-35.1477096552598,-34.87716022688032,-33.21073169780894,-32.4409524260361,-33.899603962159574,-33.66377960591949,-25.872207082644803,-23.03487951178652,-24.808540943880224,-4.398639455782307,-49.13551567704513,51.702040816326495,6.319023474514724,5.601692498302586,1.2051742740947382,-5.365554817658204,-11.232982386385684,10.834622005195259,-24.203822054126956,-3.7089557657886782,-10.45138520453594,-15.53583250668676,0.4285714285714295,-0.3924785392276982,-34.14285714285714,-0.35720392465255035,0.8075693264956139,0.27049780769646425,2.650096581536893,-0.053995575252433405,3.073016189844921,-1.2030480375477546,3.7302047998543166,-0.06987097786100506,1.2772784818212517,-0.8559386804025092,1.3268149187827725,-2.4613681926483593,3.1099863534973635,-1.2114556152849545,3.5944670771762826,-1.7422438525236996,1.7374789553708294,4.0602442043433717e-14,4.890937612370273e-28,-0.6824555052567209,1.2282813864818831,0.0,0.0
83,-21.892112034284573,-35.165504351899415,-34.86415398151143,-33.219152928148766,-32.50699739217473,-33.89947094167664,-33.70879602981615,-25.99708367469896,-23.0989323189473,-24.89445912247469,-4.398639455782307,-49.169804715331296,51.702040816326495,6.795892573598421,5.645938509183631,1.3379359388134033,-5.2116556387211395,-11.045782027684517,10.90008645191199,-24.132040295425362,-3.550007726956664,-10.272249203559449,-15.450740567348648,0.4285714285714295,-0.33061341049696663,-34.14285714285714,-0.3589390819031738,0.8868468208440267,0.2538051471168503,2.6463471559329688,-0.18431741471068114,3.0676998595439717,-1.3288299114316275,3.739736399091718,0.005038168689424274,1.300756447867191,-0.9064502720937648,1.4495346593444345,-2.491782779140258,3.1701754144017302,-1.2821555875262916,3.574648830797625,-1.705715186355326,1.713108100508444,-7.194411455615628e-28,4.890937612370273e-28,-0.6842931361989362,1.2349928252633808,1.82710989195455e-13,0.0
84,-21.92387987928017,-35.183461935129344,-34.85214036317805,-33.234487570659375,-32.579529716724025,-33.89553301989041,-33.7564910781514,-26.12333726952914,-23.166547610827916,-24.978234658122403,-4.398639455782321,-49.20414844442646,51.70204081632656,7.240509656318971,5.694196559862672,1.4702879787908734,-5.058279369279069,-10.858211858394737,10.966511484769349,-24.05377506256286,-3.388269869135382,-10.094305894620181,-15.366585437909976,0.42857142857143915,-0.26847045356092736,-34.14285714285714,-0.36219681370925216,0.9670876168040323,0.23395260640685092,2.6381546611088327,-0.3225856581259319,3.057241669644356,-1.4585770796450728,3.7471326108630465,0.08113619475521075,1.319968170679317,-0.9600227608651459,1.579204142562356,-2.5193228346607714,3.2259717941868993,-1.3534052819228624,3.5507949900528293,-1.6628623274198442,1.6943719025192012,-7.194411455615628e-28,4.890937612370273e-28,-0.6853869523789858,1.2405493893690769,-1.8271098919545172e-13,0.0
85,-21.953343321011843,-35.20165853367733,-34.84127736588669,-33.25713294553857,-32.65874766440047,-33.887730752825135,-33.80701779577922,-26.250824140586747,-23.23775287353612,-25.059551341184964,-4.398639455782307,-49.23850967359252,51.70204081632656,7.65287472267638,5.746514815420276,1.6020082405661322,-4.905683102311901,-10.670378647889729,11.033683791605604,-23.968678868406663,-3.2239618263808203,-9.91775705743647,-15.283085385527139,0.4285714285714295,-0.2061074121534068,-34.14285714285714,-0.36697712007074657,1.0482917143755734,0.2109401855664873,2.6255190970646107,-0.4688003054981692,3.041641620146159,-1.5922895421880998,3.7523934351685737,0.15842310033637622,1.3349136502577181,-1.0166561467167599,1.7158233684366793,-2.5439883592099033,3.2773754928527525,-1.4252046984749285,3.522905554941923,-1.6136852757172115,1.6812703614030027,4.0602442043433717e-14,-2.7596972326396355e-14,-0.6857369537968734,1.2449510787990192,3.281661365719409e-27,0.0
86,-21.980502359479594,-35.22017027627116,-34.831722983643864,-33.28748637298424,-32.74484949992055,-33.87600469650502,-33.86052922755362,-26.379400561323283,-23.312575593179695,-25.138092962024057,-4.398639455782307,-49.27285121209137,51.70204081632656,8.032987772670632,5.802941440937062,1.7328745706781592,-4.75412393079956,-10.482389165542726,11.10139006025909,-23.876404225823936,-3.0573032327489362,-9.742804471726624,-15.199958677356452,0.4285714285714295,-0.14358203000816872,-34.14285714285714,-0.37328000098761627,1.130459113558819,0.18476788459578003,2.60844046380019,-0.6229613568274726,3.0208997110494864,-1.7299672990607273,3.755518872008153,0.2368988854329806,1.345592886602333,-1.0763504296484436,1.8593923369672503,-2.5657793527875916,3.3243865103994383,-1.4975538371822659,3.4909805254648756,-1.5581840312475204,1.67380347715996,-4.0602442043434436e-14,0.0,-0.6853431404526393,1.2481978935532356,3.281661365719409e-27,0.0
87,-22.005356994683407,-35.23907329163863,-34.823635210456096,-33.325945173194235,-32.83803348800073,-33.860295406954315,-33.91717841832862,-26.50892280519012,-23.391043255866407,-25.213543311001303,-4.398639455782307,-49.30713586918489,51.702040816326495,8.380848806301751,5.863524601493592,1.8626648156659436,-4.603858947721999,-10.294350180727058,11.16941697856812,-23.776603647681874,-2.8885137222956656,-9.569649917208928,-15.116923580554259,0.4285714285714295,-0.08095205085900091,-34.14285714285714,-0.3811054564599613,1.2135898143536634,0.15543570349456526,2.586918761315545,-0.7850688121137808,2.99501594235412,-1.8716103502628674,3.7565089213817657,0.3165635500449025,1.3520058797131553,-1.1391056096603955,2.009911048154093,-2.584695815393945,3.3670048468268057,-1.5704526980449494,3.4550199016216996,-1.49635859401069,1.6719712497899324,0.0,0.0,-0.6842055123461986,1.250289833631802,1.8271098919545828e-13,0.0
88,-22.027907226623284,-35.25844370850748,-34.81717204032991,-33.372906666366376,-32.938497893357514,-33.84054344019725,-33.977118412958234,-26.63924714563871,-23.473183347704033,-25.28558617847835,-4.398639455782307,-49.341326454134986,51.702040816326495,8.69645782356971,5.928312462170419,1.9911568220685034,-4.455145246059133,-10.10636846281598,11.237551234371018,-23.668929646847623,-2.7178129290770054,-9.398495173601686,-15.03369836227693,0.4285714285714295,-0.018275218439710555,-34.14285714285714,-0.39042148026201867,1.2975723260707375,0.12302859082219747,2.5610335561479,-0.9546513035193387,2.9640720147413218,-2.016845385408522,3.7553409259017396,0.397128212334224,1.3543703057003358,-1.2047542286035817,2.167060648180879,-2.600746328020046,3.405354383551113,-1.6438391118912896,3.415133951796552,-1.428449800088642,1.6755936267655782,4.0602442043434436e-14,-2.7596972326396844e-14,-0.682339922857369,1.2512319160540124,3.281661365719409e-27,0.0
89,-22.04815305529924,-35.27835765560547,-34.8124914672718,-33.428768172698554,-33.04644098070735,-33.81668935225803,-34.04050225629644,-26.77022985612046,-23.559023354800313,-25.353905354816856,-4.398639455782321,-49.37538577620355,51.702040816326495,8.979814824474518,5.997353188048172,2.118128436424804,-4.308239918790885,-9.918550781182832,11.305579515506075,-23.55303473618842,-2.545420487148876,-9.229542020623235,-14.950001289680774,0.4285714285714295,0.044390723515933816,-34.14285714285714,-0.40106804126529366,1.381849195263494,0.08797128937447135,2.531182680983462,-1.1293519918557318,2.928476431616767,-2.1638058525673505,3.751901598630545,0.47714846311113196,1.3537745451150207,-1.272458995733974,2.3292468679662757,-2.6139737956217353,3.4400545276541634,-1.7174022328630425,3.371874017910211,-1.3556618298912104,1.6837703454501882,0.0,0.0,-0.67982563888492,1.2510492259179025,-1.8271098919544843e-13,0.0
90,-22.066094480711268,-35.2988912616604,-34.80975148528833,-33.49392701238859,-33.162061014766735,-33.788673699160924,-34.10748299319729,-26.90172721008684,-23.64859076326303,-25.41818463037843,-4.398639455782307,-49.409276644652465,51.70204081632656,9.230919809016173,6.070694944207413,2.2433575052738433,-4.163400058897198,-9.7310039052009,11.373288509811594,-23.42857142857143,-2.3715560305672834,-9.062992237991855,-14.865550629922172,0.4285714285714295,0.10698803127416369,-34.14285714285714,-0.412853102115511,1.465751477795698,0.05077349050641324,2.4978435350456882,-1.3063426700965188,2.8887193970671077,-2.310251889422826,3.746054995242578,0.554891011347657,1.3515246546182555,-1.3412151621585806,2.494556584612314,-2.6244297041456686,3.4718485676337307,-1.7907690459301329,3.3259017102679014,-1.2794396999098598,1.6954210906793805,0.0,0.0,-0.6767577807073408,1.2497718653405454,-1.8271098919544843e-13,0.0
91,-22.253125463390397,-35.32010945322105,-34.80908035639028,-33.56861552689114,-33.28542560161701,-33.75653814557343,-34.17815505816265,-27.033598484336157,-23.741891299989867,-25.478192088153428,-4.398639455782307,-49.44296741742654,51.70204081632656,9.244833665696062,6.148346873987429,2.3666497234426376,-4.020854164119608,-9.54384253432913,11.440541091764466,-23.295303835699553,-2.1963958348924937,-8.899009011491389,-14.780127668542024,0.4285714285714295,0.16946071705797663,-34.14285714285714,-0.4255846254584132,1.5486102295314716,0.011944885572989266,2.461493517557871,-1.4827951312154306,2.8452911151793945,-2.4539436336586125,3.737665171412552,0.6286225660161096,1.3489266908712456,-1.4100179789844611,2.661076675221161,-2.6321655395389625,3.5014797919876157,-1.8635665360626386,3.27787863917443,-1.2012284266364874,1.7094655472891382,0.0,0.0,-0.6732314686031574,1.2474299364393944,3.281661365719409e-27,0.0
92,-22.428273626745995,-35.342032348120185,-34.810487414605625,-33.65240614268808,-33.416079712799046,-33.72072879073624,-34.25237844428611,-27.165714969054356,-23.838843655038186,-25.534032981646888,-4.398639455782307,-49.47644864720224,51.702040816326495,9.260565108738064,6.230162033762499,2.4879221789103454,-3.880716351246031,-9.357213088369036,11.507504882395862,-23.153442464618465,-2.019942741701861,-8.737601151167894,-14.693765764619572,0.4285714285714295,0.23175981691785977,-34.14285714285714,-0.43907057393986293,1.6297565063347506,-0.028004834070693693,2.4226100277434006,-1.6558811681863381,2.7986817900401446,-2.592641222958181,3.726596182814977,0.696609836088495,1.347286710535195,-1.4778626973185904,2.826894016894967,-2.637232787748527,3.529691489213822,-1.9354216882304667,3.228466414934841,-1.1224730265625547,1.7248234001152,0.0,0.0,-0.6693418228508926,1.244053541331579,1.8271098919545828e-13,0.0
93,-22.59205028442098,-35.36466886201159,-34.81395226196662,-33.74470630751802,-33.55343766121854,-33.68179284253334,-34.329954534309124,-27.29795095777427,-23.939344759255242,-25.58589685699251,-4.398639455782307,-49.50971643533894,51.702040816326495,9.278009543065108,6.315954458165557,2.6071198079441515,-3.7430721418260706,-9.171269917207821,11.57442368937548,-23.003309421209625,-1.8421562340771285,-8.578738873132856,-14.606561295618668,0.4285714285714295,0.29383812286102284,-34.14285714285714,-0.4531189102055415,1.7085213640694537,-0.0685659770697706,2.3816704648257354,-1.8227725739827263,2.7493816257363815,-2.724104795005172,3.7127120851246067,0.7571195305369609,1.3479107702712645,-1.543744568268008,2.990095486735988,-2.639682934721114,3.5572269478100815,-2.0059614874037246,3.178326647854171,-1.0446185161798065,1.7404143339932405,4.0602442043434436e-14,0.0,-0.6651839637290726,1.239672782134525,1.8271098919545828e-13,0.0
94,-22.744966750058303,-35.38802791054908,-34.81945450050555,-33.844923469119635,-33.696913759781246,-33.640277508848676,-34.41068471097318,-27.430180744028757,-24.04329154348833,-25.633973260324073,-4.398639455782307,-49.542766883195995,51.702040816326495,9.297062373600136,6.405538181829606,2.724187546811198,-3.6080070574092122,-8.986167370732666,11.641541320373056,-22.84522681135447,-1.6629957951000012,-8.422392393497878,-14.518610639003061,0.4285714285714295,0.35564842689478665,-34.14285714285714,-0.4675375969012757,1.784235858599522,-0.1092288520689723,2.339152228028224,-1.9806411415784828,2.697880826354779,-2.8460944874831444,3.695876934015969,0.8084183583338639,1.3521049267406002,-1.6066588429397224,3.1487679618463207,-2.6395674664036717,3.5848294562744702,-2.07481291855241,3.1281209482374175,-0.9691099119799709,1.7551580337592017,0.0,0.0,-0.6608530115161659,1.234317760965375,3.281661365719409e-27,0.0
95,-22.887534337300927,-35.41211840938643,-34.82697373225465,-33.95246507523159,-33.84592232139288,-33.59672999756628,-34.49437035701974,-27.562278621350693,-24.150580938584696,-25.678451737775244,-4.398639455782307,-49.5755960921328,51.70204081632656,9.317619005266128,6.4987272393875815,2.839070331778693,-3.475606619545083,-8.802059798830738,11.709101583058336,-22.679516740934385,-1.4824209078521688,-8.268531928374493,-14.43001017223661,0.4285714285714295,0.41714352102634167,-34.14285714285714,-0.4821666028984486,1.8563425364783217,-0.14956871627268645,2.2954531500370425,-2.1271300317849877,2.64458789530104,-2.9567437484617756,3.6759774425512797,0.8490619102891259,1.3609575604943078,-1.6657682305896648,3.301317173144608,-2.6369292877519417,3.613118421688461,-2.1416651358181755,3.0784006580053735,-0.897151394372618,1.7681542367761767,0.0,0.0,-0.6564282331110239,1.2280135629220408,-1.8271098919545172e-13,0.0
96,-23.020264359791746,-35.43694927417741,-34.83648955924622,-34.06673857359251,-33.999877658959164,-33.551697516570094,-34.580812855190246,-27.69411888327285,-24.261109875391618,-25.71952183547979,-4.398639455782307,-49.60820016350873,51.70204081632656,9.339574842985966,6.595335665472482,2.9517130991138125,-3.3459563497831497,-8.619101551389218,11.777348285101018,-22.50650131583082,-1.3003910554153455,-8.117127693874274,-14.340856272783139,0.4285714285714295,0.4782761972630183,-34.14285714285714,-0.4969739219713992,1.9247299070164703,-0.18950062112164057,2.250652797389418,-2.2617678767644502,2.5895845332562444,-3.055679267554847,3.652990953342879,0.8787613045648316,1.3746863476424371,-1.7209052730689645,3.4474242668143247,-2.6317769797571575,3.6422177254682864,-2.2064559700293653,3.029276045542265,-0.8289837994397797,1.779222890516773,0.0,0.0,-0.6519254818932809,1.2207652050238562,1.82710989195455e-13,0.0
